team_id,team_name,team_url,conference_id,conference,division,year,season_id
706,UTSA,/team/706/15860,24312,CUSA,1,2022,15860
772,Western Ky.,/team/772/15860,24312,CUSA,1,2022,15860
797,Milwaukee,/team/797/15860,881,Horizon,1,2022,15860
505,Northern Ky.,/team/505/15860,881,Horizon,1,2022,15860
514,Oakland,/team/514/15860,881,Horizon,1,2022,15860
308,Purdue Fort Wayne,/team/308/15860,881,Horizon,1,2022,15860
302,UIC,/team/302/15860,881,Horizon,1,2022,15860
810,Wright St.,/team/810/15860,881,Horizon,1,2022,15860
817,Youngstown St.,/team/817/15860,881,Horizon,1,2022,15860
80,Brown,/team/80/15860,865,Ivy League,1,2022,15860
158,Columbia,/team/158/15860,865,Ivy League,1,2022,15860
167,Cornell,/team/167/15860,865,Ivy League,1,2022,15860
172,Dartmouth,/team/172/15860,865,Ivy League,1,2022,15860
275,Harvard,/team/275/15860,865,Ivy League,1,2022,15860
540,Penn,/team/540/15860,865,Ivy League,1,2022,15860
554,Princeton,/team/554/15860,865,Ivy League,1,2022,15860
813,Yale,/team/813/15860,865,Ivy League,1,2022,15860
116,Canisius,/team/116/15860,871,MAAC,1,2022,15860
220,Fairfield,/team/220/15860,871,MAAC,1,2022,15860
310,Iona,/team/310/15860,871,MAAC,1,2022,15860
381,Manhattan,/team/381/15860,871,MAAC,1,2022,15860
386,Marist,/team/386/15860,871,MAAC,1,2022,15860
439,Monmouth,/team/439/15860,871,MAAC,1,2022,15860
482,Niagara,/team/482/15860,871,MAAC,1,2022,15860
562,Quinnipiac,/team/562/15860,871,MAAC,1,2022,15860
576,Rider,/team/576/15860,871,MAAC,1,2022,15860
617,Saint Peter's,/team/617/15860,871,MAAC,1,2022,15860
639,Siena,/team/639/15860,871,MAAC,1,2022,15860
5,Akron,/team/5/15860,875,MAC,1,2022,15860
47,Ball St.,/team/47/15860,875,MAC,1,2022,15860
71,Bowling Green,/team/71/15860,875,MAC,1,2022,15860
129,Central Mich.,/team/129/15860,875,MAC,1,2022,15860
204,Eastern Mich.,/team/204/15860,875,MAC,1,2022,15860
331,Kent St.,/team/331/15860,875,MAC,1,2022,15860
414,Miami (OH),/team/414/15860,875,MAC,1,2022,15860
503,NIU,/team/503/15860,875,MAC,1,2022,15860
519,Ohio,/team/519/15860,875,MAC,1,2022,15860
709,Toledo,/team/709/15860,875,MAC,1,2022,15860
774,Western Mich.,/team/774/15860,875,MAC,1,2022,15860
165,Coppin St.,/team/165/15860,876,MEAC,1,2022,15860
178,Delaware St.,/team/178/15860,876,MEAC,1,2022,15860
485,Norfolk St.,/team/485/15860,876,MEAC,1,2022,15860
393,UMES,/team/393/15860,876,MEAC,1,2022,15860
72,Bradley,/team/72/15860,884,MVC,1,2022,15860
1045,DBU,/team/1045/15860,884,MVC,1,2022,15860
219,Evansville,/team/219/15860,884,MVC,1,2022,15860
299,Illinois St.,/team/299/15860,884,MVC,1,2022,15860
305,Indiana St.,/team/305/15860,884,MVC,1,2022,15860
669,Missouri St.,/team/669/15860,884,MVC,1,2022,15860
659,Southern Ill.,/team/659/15860,884,MVC,1,2022,15860
735,Valparaiso,/team/735/15860,884,MVC,1,2022,15860
721,Air Force,/team/721/15860,5486,Mountain West,1,2022,15860
96,Fresno St.,/team/96/15860,5486,Mountain West,1,2022,15860
466,Nevada,/team/466/15860,5486,Mountain West,1,2022,15860
473,New Mexico,/team/473/15860,5486,Mountain West,1,2022,15860
626,San Diego St.,/team/626/15860,5486,Mountain West,1,2022,15860
630,San Jose St.,/team/630/15860,5486,Mountain West,1,2022,15860
465,UNLV,/team/465/15860,5486,Mountain West,1,2022,15860
81,Bryant,/team/81/15860,846,NEC,1,2022,15860
127,Central Conn. St.,/team/127/15860,846,NEC,1,2022,15860
222,FDU,/team/222/15860,846,NEC,1,2022,15860
361,LIU,/team/361/15860,846,NEC,1,2022,15860
410,Merrimack,/team/410/15860,846,NEC,1,2022,15860
450,Mount St. Mary's,/team/450/15860,846,NEC,1,2022,15860
590,Sacred Heart,/team/590/15860,846,NEC,1,2022,15860
748,Wagner,/team/748/15860,846,NEC,1,2022,15860
43,Austin Peay,/team/43/15860,902,OVC,1,2022,15860
14927,Belmont,/team/14927/15860,902,OVC,1,2022,15860
201,Eastern Ill.,/team/201/15860,902,OVC,1,2022,15860
444,Morehead St.,/team/444/15860,902,OVC,1,2022,15860
454,Murray St.,/team/454/15860,902,OVC,1,2022,15860
660,SIUE,/team/660/15860,902,OVC,1,2022,15860
654,Southeast Mo. St.,/team/654/15860,902,OVC,1,2022,15860
692,Tennessee Tech,/team/692/15860,902,OVC,1,2022,15860
695,UT Martin,/team/695/15860,902,OVC,1,2022,15860
29,Arizona,/team/29/15860,905,Pac-12,1,2022,15860
28,Arizona St.,/team/28/15860,905,Pac-12,1,2022,15860
107,California,/team/107/15860,905,Pac-12,1,2022,15860
529,Oregon,/team/529/15860,905,Pac-12,1,2022,15860
528,Oregon St.,/team/528/15860,905,Pac-12,1,2022,15860
657,Southern California,/team/657/15860,905,Pac-12,1,2022,15860
674,Stanford,/team/674/15860,905,Pac-12,1,2022,15860
110,UCLA,/team/110/15860,905,Pac-12,1,2022,15860
732,Utah,/team/732/15860,905,Pac-12,1,2022,15860
756,Washington,/team/756/15860,905,Pac-12,1,2022,15860
754,Washington St.,/team/754/15860,905,Pac-12,1,2022,15860
725,Army West Point,/team/725/15860,838,Patriot,1,2022,15860
83,Bucknell,/team/83/15860,838,Patriot,1,2022,15860
285,Holy Cross,/team/285/15860,838,Patriot,1,2022,15860
342,Lafayette,/team/342/15860,838,Patriot,1,2022,15860
352,Lehigh,/team/352/15860,838,Patriot,1,2022,15860
726,Navy,/team/726/15860,838,Patriot,1,2022,15860
8,Alabama,/team/8/15860,911,SEC,1,2022,15860
31,Arkansas,/team/31/15860,911,SEC,1,2022,15860
37,Auburn,/team/37/15860,911,SEC,1,2022,15860
235,Florida,/team/235/15860,911,SEC,1,2022,15860
257,Georgia,/team/257/15860,911,SEC,1,2022,15860
334,Kentucky,/team/334/15860,911,SEC,1,2022,15860
365,LSU,/team/365/15860,911,SEC,1,2022,15860
430,Mississippi St.,/team/430/15860,911,SEC,1,2022,15860
434,Missouri,/team/434/15860,911,SEC,1,2022,15860
433,Ole Miss,/team/433/15860,911,SEC,1,2022,15860
648,South Carolina,/team/648/15860,911,SEC,1,2022,15860
694,Tennessee,/team/694/15860,911,SEC,1,2022,15860
697,Texas A&M,/team/697/15860,911,SEC,1,2022,15860
736,Vanderbilt,/team/736/15860,911,SEC,1,2022,15860
6,Alabama A&M,/team/6/15860,916,SWAC,1,2022,15860
7,Alabama St.,/team/7/15860,916,SWAC,1,2022,15860
17,Alcorn,/team/17/15860,916,SWAC,1,2022,15860
2678,Ark.-Pine Bluff,/team/2678/15860,916,SWAC,1,2022,15860
61,Bethune-Cookman,/team/61/15860,916,SWAC,1,2022,15860
228,Florida A&M,/team/228/15860,916,SWAC,1,2022,15860
261,Grambling,/team/261/15860,916,SWAC,1,2022,15860
314,Jackson St.,/team/314/15860,916,SWAC,1,2022,15860
432,Mississippi Val.,/team/432/15860,916,SWAC,1,2022,15860
553,Prairie View,/team/553/15860,916,SWAC,1,2022,15860
665,Southern U.,/team/665/15860,916,SWAC,1,2022,15860
699,Texas Southern,/team/699/15860,916,SWAC,1,2022,15860
198,ETSU,/team/198/15860,912,SoCon,1,2022,15860
406,Mercer,/team/406/15860,912,SoCon,1,2022,15860
625,Samford,/team/625/15860,912,SoCon,1,2022,15860
141,The Citadel,/team/141/15860,912,SoCon,1,2022,15860
459,UNC Greensboro,/team/459/15860,912,SoCon,1,2022,15860
741,VMI,/team/741/15860,912,SoCon,1,2022,15860
769,Western Caro.,/team/769/15860,912,SoCon,1,2022,15860
2915,Wofford,/team/2915/15860,912,SoCon,1,2022,15860
26172,A&M-Corpus Christi,/team/26172/15860,914,Southland,1,2022,15860
287,Houston Christian,/team/287/15860,914,Southland,1,2022,15860
402,McNeese,/team/402/15860,914,Southland,1,2022,15860
474,New Orleans,/team/474/15860,914,Southland,1,2022,15860
483,Nicholls,/team/483/15860,914,Southland,1,2022,15860
508,Northwestern St.,/team/508/15860,914,Southland,1,2022,15860
655,Southeastern La.,/team/655/15860,914,Southland,1,2022,15860
2743,UIW,/team/2743/15860,914,Southland,1,2022,15860
493,North Dakota St.,/team/493/15860,819,Summit League,1,2022,15860
502,Northern Colo.,/team/502/15860,819,Summit League,1,2022,15860
464,Omaha,/team/464/15860,819,Summit League,1,2022,15860
527,Oral Roberts,/team/527/15860,819,Summit League,1,2022,15860
649,South Dakota St.,/team/649/15860,819,Summit League,1,2022,15860
620,St. Thomas (MN),/team/620/15860,819,Summit League,1,2022,15860
771,Western Ill.,/team/771/15860,819,Summit League,1,2022,15860
27,App State,/team/27/15860,818,Sun Belt,1,2022,15860
30,Arkansas St.,/team/30/15860,818,Sun Belt,1,2022,15860
149,Coastal Carolina,/team/149/15860,818,Sun Belt,1,2022,15860
253,Ga. Southern,/team/253/15860,818,Sun Belt,1,2022,15860
254,Georgia St.,/team/254/15860,818,Sun Belt,1,2022,15860
32,Little Rock,/team/32/15860,818,Sun Belt,1,2022,15860
671,Louisiana,/team/671/15860,818,Sun Belt,1,2022,15860
646,South Alabama,/team/646/15860,818,Sun Belt,1,2022,15860
670,Texas St.,/team/670/15860,818,Sun Belt,1,2022,15860
716,Troy,/team/716/15860,818,Sun Belt,1,2022,15860
498,ULM,/team/498/15860,818,Sun Belt,1,2022,15860
702,UT Arlington,/team/702/15860,818,Sun Belt,1,2022,15860
2,Abilene Christian,/team/2/15860,923,WAC,1,2022,15860
30135,California Baptist,/team/30135/15860,923,WAC,1,2022,15860
1104,Grand Canyon,/team/1104/15860,923,WAC,1,2022,15860
346,Lamar University,/team/346/15860,923,WAC,1,2022,15860
472,New Mexico St.,/team/472/15860,923,WAC,1,2022,15860
676,SFA,/team/676/15860,923,WAC,1,2022,15860
102,Sacramento St.,/team/102/15860,923,WAC,1,2022,15860
624,Sam Houston,/team/624/15860,923,WAC,1,2022,15860
1356,Seattle U,/team/1356/15860,923,WAC,1,2022,15860
1395,Tarleton St.,/team/1395/15860,923,WAC,1,2022,15860
536,UTRGV,/team/536/15860,923,WAC,1,2022,15860
30095,Utah Tech,/team/30095/15860,923,WAC,1,2022,15860
30024,Utah Valley,/team/30024/15860,923,WAC,1,2022,15860
77,BYU,/team/77/15860,922,WCC,1,2022,15860
260,Gonzaga,/team/260/15860,922,WCC,1,2022,15860
370,LMU (CA),/team/370/15860,922,WCC,1,2022,15860
534,Pacific,/team/534/15860,922,WCC,1,2022,15860
541,Pepperdine,/team/541/15860,922,WCC,1,2022,15860
551,Portland,/team/551/15860,922,WCC,1,2022,15860
610,Saint Mary's (CA),/team/610/15860,922,WCC,1,2022,15860
627,San Diego,/team/627/15860,922,WCC,1,2022,15860
629,San Francisco,/team/629/15860,922,WCC,1,2022,15860
631,Santa Clara,/team/631/15860,922,WCC,1,2022,15860
